LEAID,STNAME,FIPST,LEANM,PCTPROF_MTH_clean,PCTPROF_RLA_clean,NUMVALID_MTH_clean,NUMVALID_RLA_clean,SCHLEV,MEMBERSCH,TOTALEXP,TOTALREV,TFEDREV,TSTREV,TLOCREV,TCURINST,TCURSSVC,TCAPOUT,per_pupil_exp,poverty_rate,Estimated Population 5-17,cluster,log_enrollment,silhouette
3417760,NEW JERSEY,34,Westfield Public School District,73.0,79.0,4023,4051,03,6224,128674000,131572000,1890000,23046000,106636000,70565000,40718000,6397000,20673.84318766067,2.401129943502825,7080,0,8.736328721332908,0.49584804948458483
3417790,NEW JERSEY,34,Westville Boro Public School District,39.0,51.0,202,202,01,373,6477000,7017000,287000,3667000,3063000,3924000,1799000,73000,17364.611260053618,15.40983606557377,305,1,5.924255797414532,0.13573379034447372
3417820,NEW JERSEY,34,Westwood Regional School District,57.0,76.0,1638,1654,03,2773,69563000,71006000,1243000,14376000,55387000,33573000,24291000,6658000,25085.827623512443,4.739485247959824,3186,0,7.928045600874777,0.46941831841262616
3417850,NEW JERSEY,34,Weymouth Township School District,52.0,57.0,105,105,01,165,5455000,5438000,241000,2809000,2388000,1942000,1740000,101000,33060.606060606064,11.838006230529595,321,0,5.111987788356544,0.2553812784201283
3417880,NEW JERSEY,34,WHARTON BOROUGH SCHOOL DISTRICT,41.0,52.0,497,489,01,733,16079000,17859000,706000,7452000,9701000,9579000,4681000,236000,21935.87994542974,12.941176470588236,680,0,6.598509028614515,0.052877415517708866
3417910,NEW JERSEY,34,White Township Consolidated School District,47.0,62.0,181,181,01,267,10049000,10030000,191000,2712000,7127000,4015000,2869000,7000,37636.70411985019,5.786618444846293,553,0,5.5909869805108565,0.2583041418637014
3417940,NEW JERSEY,34,Wildwood City School District,18.0,22.0,493,497,03,892,24988000,25689000,2525000,9241000,13923000,13848000,7343000,832000,28013.452914798207,40.77834179357022,591,1,6.794586580876499,0.3706398905852098
3417970,NEW JERSEY,34,WILDWOOD CREST BOROUGH SCHOOL DISTRICT,37.0,47.0,153,152,01,261,11272000,10328000,240000,2419000,7669000,4832000,3063000,1470000,43187.73946360153,18.75,352,1,5.568344503761097,0.031174564168896315
3418000,NEW JERSEY,34,Willingboro Public School District,16.0,31.0,1929,1938,03,3338,90457000,91937000,4729000,51718000,35490000,37452000,31922000,1198000,27099.1611743559,14.863518629209004,5019,1,8.113426639943654,0.35390549140146826
3418030,NEW JERSEY,34,Winfield Township,22.0,47.0,74,74,01,135,3988000,4052000,116000,2236000,1700000,1752000,1429000,0,29540.74074074074,12.244897959183673,196,1,4.912654885736052,0.16847756960595073
3418060,NEW JERSEY,34,Winslow Township School District,28.0,41.0,2808,2788,03,4546,123089000,123293000,5024000,62242000,56027000,60150000,38983000,10409000,27076.330840299164,13.706705969049374,6785,1,8.42222295382501,0.24246429731173325
3418090,NEW JERSEY,34,Woodbine School District,27.0,42.0,100,98,01,232,6702000,7075000,570000,4331000,2174000,2951000,1546000,45000,28887.93103448276,22.525597269624573,293,1,5.4510384535657,0.31538263350743817
3418120,NEW JERSEY,34,Woodbridge Township School District,42.0,47.0,8267,8206,03,13743,295666000,274539000,8740000,73959000,191840000,153317000,88079000,34423000,21513.934366586625,9.233228965425354,15011,0,9.528357644224037,0.055371332687358346
3418150,NEW JERSEY,34,Woodbury City Public School District,23.0,35.0,830,831,03,1523,33716000,35513000,2421000,18660000,14432000,18436000,9705000,1979000,22137.885751805647,22.30971128608924,1524,1,7.329093736246592,0.46428057598716554
3418180,NEW JERSEY,34,Woodbury Heights Public School District,52.0,57.0,110,110,01,229,4741000,4908000,153000,1918000,2837000,2889000,1279000,49000,20703.056768558952,3.4482758620689653,232,0,5.438079308923196,0.3908738365563616
3418210,NEW JERSEY,34,Woodcliff Lake School District,77.0,85.0,514,512,01,729,17897000,19502000,186000,2813000,16503000,9911000,6231000,671000,24550.068587105623,2.035928143712575,835,0,6.593044534142437,0.4655146348198079
3418240,NEW JERSEY,34,Woodland Township School District,27.0,37.0,97,97,01,129,3425000,3354000,72000,1278000,2004000,1797000,1281000,42000,26550.387596899225,5.303030303030303,132,1,4.867534450455582,0.14426657638447513
3418270,NEW JERSEY,34,Woodlynne School District,26.0,33.0,241,242,01,380,11692000,11978000,914000,8563000,2501000,4167000,2366000,571000,30768.42105263158,32.09677419354839,620,1,5.942799375126701,0.35232289535003686
3418300,NEW JERSEY,34,Wood-Ridge School District,45.0,62.0,694,705,03,1228,25000000,25435000,563000,3900000,20972000,12093000,7727000,195000,20358.30618892508,5.245901639344262,1220,0,7.113956109566034,0.36576001029212124
3418330,NEW JERSEY,34,Woodstown-Pilesgrove Regional School District,48.0,66.0,812,828,03,1472,26543000,28808000,897000,10838000,17073000,14547000,9183000,451000,18031.929347826088,10.649350649350648,1155,0,7.29505641646263,0.3920215049704771
3418360,NEW JERSEY,34,Wyckoff Township Public School District,71.0,77.0,1314,1311,01,1899,46324000,48865000,489000,8122000,40254000,24538000,16966000,1139000,24393.89152185361,1.6545601291364005,2478,0,7.549609165154532,0.4863021469085147
3500001,NEW MEXICO,35,VAUGHN MUNICIPAL SCHOOLS,5.0,24.5,42,45,03,73,3450000,2727000,104000,1684000,939000,957000,982000,1364000,47260.27397260274,25.663716814159294,113,1,4.30406509320417,0.2170647858590059
3500010,NEW MEXICO,35,RIO RANCHO PUBLIC SCHOOLS,12.0,27.0,164,164,03,17535,179245000,180569000,5706000,136207000,38656000,86983000,55825000,24709000,10222.127174222982,9.99837248413172,18433,1,9.772011189747742,0.328689548750024
3500030,NEW MEXICO,35,ALAMOGORDO PUBLIC SCHOOLS,26.0,39.0,3776,3840,03,6386,63206000,64019000,8269000,46355000,9395000,28545000,23855000,6773000,9897.5884747886,24.8375664500886,6772,1,8.76201995356159,0.48776591950864384
3500060,NEW MEXICO,35,ALBUQUERQUE PUBLIC SCHOOLS,21.0,30.0,58377,59638,03,89788,1081410000,1072664000,114897000,757050000,200717000,523599000,320555000,167082000,12044.037065086648,20.73977418945613,110358,2,11.405217752355163,-0.01786000073590791
3500120,NEW MEXICO,35,ARTESIA PUBLIC SCHOOLS,29.0,42.0,2586,2614,03,3857,51764000,51115000,2938000,29506000,18671000,22828000,12824000,14472000,13420.793362717135,17.545665037303834,3887,1,8.257904193465674,0.4430461908247993
3500150,NEW MEXICO,35,AZTEC MUNICIPAL SCHOOLS,16.0,28.0,1970,1995,03,3002,29598000,35978000,2343000,24720000,8915000,15228000,10537000,1413000,9859.427048634245,12.848484848484848,3300,1,8.00736706798333,0.4242259834650084
3500180,NEW MEXICO,35,BELEN CONSOLIDATED SCHOOLS,19.0,28.0,2679,2688,03,3916,48862000,45669000,6195000,32189000,7285000,19594000,16870000,8695000,12477.52808988764,22.03856749311295,5082,1,8.27308133366583,0.5175782728537537
3500210,NEW MEXICO,35,BERNALILLO PUBLIC SCHOOLS,8.0,18.0,1898,1906,03,2831,43129000,43093000,11110000,22793000,9190000,18970000,14448000,5785000,15234.546096785589,17.866293966922896,4293,1,7.94873845481361,0.451734712027327
3500240,NEW MEXICO,35,BLOOMFIELD SCHOOLS,13.0,21.0,1899,1878,03,2762,32917000,40245000,5689000,23423000,11133000,15607000,11272000,3037000,11917.813178855902,23.71461582900057,3462,1,7.924072324923417,0.49349475769539314
3500270,NEW MEXICO,35,CAPITAN MUNICIPAL SCHOOLS,24.0,49.0,354,364,03,500,7716000,8027000,710000,5140000,2177000,3481000,2184000,1666000,15432.0,23.827392120075046,533,1,6.2166061010848646,0.4276594005331252
3500330,NEW MEXICO,35,CARRIZOZO MUNICIPAL SCHOOLS,12.0,37.0,103,108,03,142,3073000,3255000,284000,2394000,577000,1426000,1019000,423000,21640.845070422536,42.85714285714285,168,1,4.962844630259907,0.3777979541938644
3500390,NEW MEXICO,35,CENTRAL CONSOLIDATED SCHOOLS,13.0,31.0,4023,3944,03,5893,81281000,82848000,43059000,30152000,9637000,36862000,32945000,5536000,13792.805022908537,28.467046616980856,6843,1,8.68169016329764,0.49609564645467
3500480,NEW MEXICO,35,CIMARRON MUNICIPAL SCHOOLS,18.0,42.0,300,296,03,429,9697000,8870000,499000,5415000,2956000,3566000,2650000,3097000,22603.729603729604,29.83425414364641,362,1,6.063785208687608,0.426633441079753
3500510,NEW MEXICO,35,CLAYTON MUNICIPAL SCHOOLS,36.0,39.0,300,300,03,475,7248000,7095000,422000,5441000,1232000,3072000,2717000,1075000,15258.947368421052,27.02169625246548,507,1,6.16541785423142,0.47273589171698416
3500540,NEW MEXICO,35,CLOUDCROFT MUNICIPAL SCHOOLS,28.0,48.0,261,275,03,381,6376000,6264000,356000,4198000,1710000,2431000,1784000,1458000,16734.90813648294,29.573170731707314,328,1,5.945420608606575,0.4228948661736138
3500570,NEW MEXICO,35,CLOVIS MUNICIPAL SCHOOLS,25.0,35.0,5357,5260,03,8201,85572000,80255000,9526000,63446000,7283000,40751000,27304000,12493000,10434.337275941958,23.870813967345967,8391,1,9.012133305952004,0.4960413745330475
3500600,NEW MEXICO,35,COBRE CONSOLIDATED SCHOOLS,13.0,33.0,820,791,03,1255,20094000,17144000,1625000,13118000,2401000,9690000,7458000,1829000,16011.155378486055,27.73333333333333,1125,1,7.135687347028144,0.498123349285312
